,citybike_index,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,phone,display_phone,distance,categories_names
49,4.0,vRP9i7ev4hWDf818xUZy6g,yonge-dundas-square-toronto,Yonge-Dundas Square,https://s3-media3.fl.yelpcdn.com/bphoto/4fpu-3F2AZAxjHk1iRFxOQ/o.jpg,False,https://www.yelp.com/biz/yonge-dundas-square-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,70.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.5,[],+14169799960,+1 416-979-9960,850.4551678897107,landmarks
50,4.0,v0uNhfBDKS9Sv7DWsAX1fw,town-hall-square-toronto,Town Hall Square,https://s3-media1.fl.yelpcdn.com/bphoto/SpoX4r9DzO5qXQEndRbdXw/o.jpg,False,https://www.yelp.com/biz/town-hall-square-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.0,[],,,1107.1411439184803,parks
51,4.0,mln0Ka2LOPq_JjbMFyOxvg,bell-trinity-square-toronto,Bell Trinity Square,https://s3-media4.fl.yelpcdn.com/bphoto/nAQQhBJQMN6YU9xhJ9MIKw/o.jpg,False,https://www.yelp.com/biz/bell-trinity-square-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.0,[],,,1012.9345951735454,landmarks
52,4.0,XxSzCaJq26XRRxrDwKLnig,george-hislop-park-toronto,George Hislop Park,https://s3-media4.fl.yelpcdn.com/bphoto/T_oBMafv1MqNwXAWxXgDgA/o.jpg,False,https://www.yelp.com/biz/george-hislop-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,2.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.0,[],,,595.968612708965,parks
53,4.0,EPmpO5EXHedPmAP8aro51Q,asquith-green-parkette-toronto,Asquith Green Parkette,https://s3-media3.fl.yelpcdn.com/bphoto/EXtAG3Yi3vfRHA0XWyKlyA/o.jpg,False,https://www.yelp.com/biz/asquith-green-parkette-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,3.0,"[{'alias': 'parks', 'title': 'Parks'}]",2.5,[],,,944.2364625360879,parks
54,4.0,ekP5DT-9piDf57_yHEEyjg,dog-park-at-allen-gardens-toronto,Dog Park at Allen Gardens,https://s3-media1.fl.yelpcdn.com/bphoto/FoQx3uJqx9JezrqOw-7efQ/o.jpg,False,https://www.yelp.com/biz/dog-park-at-allen-gardens-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,16.0,"[{'alias': 'dog_parks', 'title': 'Dog Parks'}]",3.0,[],,,459.4879732264404,dog_parks
55,4.0,wTPfe8FT_2Lob8h8gLr1BA,ontario-veterans-memorial-toronto,Ontario Veterans Memorial,https://s3-media3.fl.yelpcdn.com/bphoto/BnLHpCrUPi0rjTCMEgDmAw/o.jpg,False,https://www.yelp.com/biz/ontario-veterans-memorial-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",5.0,[],,,943.8829352246709,landmarks
56,4.0,H1OsMlKbHv6IPBjHWl_1bw,egerton-ryerson-statue-toronto,Egerton Ryerson Statue,https://s3-media2.fl.yelpcdn.com/bphoto/CHvIQBBh91S83jP3Qbsa1g/o.jpg,False,https://www.yelp.com/biz/egerton-ryerson-statue-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.0,[],,,638.9678758730319,landmarks
57,4.0,1oBICdHThUbbaCEtoMlvIA,james-canning-gardens-toronto,James Canning Gardens,https://s3-media4.fl.yelpcdn.com/bphoto/Uwj-bKeLAL5NInRlx3H9jw/o.jpg,False,https://www.yelp.com/biz/james-canning-gardens-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",5.0,[],,,434.4962675454312,parks
58,4.0,oWRrFYVjPTCmh3mkHgtpYQ,rosehill-reservoir-toronto,Rosehill Reservoir,https://s3-media3.fl.yelpcdn.com/bphoto/K7CJVtrfTL4TA0HhUHs0ag/o.jpg,False,https://www.yelp.com/biz/rosehill-reservoir-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,2.0,"[{'alias': 'parks', 'title': 'Parks'}]",2.0,[],,,878.7768577174553,parks
59,4.0,B19Yk3QCmGqvTwheENMldw,mcgill-street-arch-toronto,McGill Street Arch,https://s3-media2.fl.yelpcdn.com/bphoto/NbN3b9BdvciJzvysZs5bBw/o.jpg,False,https://www.yelp.com/biz/mcgill-street-arch-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,[],,,469.3668010976486,landmarks
60,5.0,CZdfFn8YZiCOUF0rmiUEKw,queens-park-toronto,Queen's Park,https://s3-media2.fl.yelpcdn.com/bphoto/pxgnP8qi2cYYQPSGB7fJOQ/o.jpg,False,https://www.yelp.com/biz/queens-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,32.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.5,[],,,660.3896463976475,parks
61,5.0,nJJXgPK89KmQy3BXqRnVzA,grange-park-toronto,Grange Park,https://s3-media2.fl.yelpcdn.com/bphoto/WQeEzSuHjGFv5iBClAHRRw/o.jpg,False,https://www.yelp.com/biz/grange-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,15.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.0,[],,,641.1098560583691,parks
62,5.0,k8R9gB4kIre8Hm3aAk7Rxw,downtown-diversity-garden-toronto,Downtown Diversity Garden,https://s3-media4.fl.yelpcdn.com/bphoto/9q2_Gj22vcmAvcaCzoMa7Q/o.jpg,False,https://www.yelp.com/biz/downtown-diversity-garden-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",2.0,[],,,518.7106578303517,parks
63,5.0,o363GP4z1hXoY4kkUOFPHw,green-space-on-church-toronto,Green Space On Church,https://s3-media2.fl.yelpcdn.com/bphoto/9_cCQF4DFQtt4eOi-tfhog/o.jpg,False,https://www.yelp.com/biz/green-space-on-church-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'movietheaters', 'title': 'Cinema'}]",5.0,[],,,1190.0319281950526,parks
64,5.0,sRdtwkUUfLqwmRGoMtguvQ,nathan-phillips-square-toronto,Nathan Phillips Square,https://s3-media2.fl.yelpcdn.com/bphoto/QNwWLfDysjv5xNuT94jrhA/o.jpg,False,https://www.yelp.com/biz/nathan-phillips-square-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,94.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,[],,,742.770680214419,landmarks
65,5.0,SeCm0YQXZQCfGebm_tnu5w,lillian-mcgregor-park-toronto,Lillian McGregor Park,https://s3-media4.fl.yelpcdn.com/bphoto/1No4x0tqayoNBj_QaVYZYg/o.jpg,False,https://www.yelp.com/biz/lillian-mcgregor-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,2.0,"[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'playgrounds', 'title': 'Playgrounds'}]",2.5,[],+14163927438,+1 416-392-7438,781.0938259126165,parks
66,5.0,11_-2SAxFUgypoCGNO4a1w,barbara-hall-park-toronto,Barbara Hall Park,https://s3-media1.fl.yelpcdn.com/bphoto/JFSKE3GmrscSdQtXHbqgmQ/o.jpg,False,https://www.yelp.com/biz/barbara-hall-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,6.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.5,[],+14163974899,+1 416-397-4899,1190.0319281950526,parks
67,5.0,mln0Ka2LOPq_JjbMFyOxvg,bell-trinity-square-toronto,Bell Trinity Square,https://s3-media4.fl.yelpcdn.com/bphoto/nAQQhBJQMN6YU9xhJ9MIKw/o.jpg,False,https://www.yelp.com/biz/bell-trinity-square-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.0,[],,,674.8034652604966,landmarks
68,5.0,jrHdn36_8FGU4R_6tpdLbA,mccaul-orde-parkette-toronto,McCaul-Orde Parkette,https://s3-media3.fl.yelpcdn.com/bphoto/DxRIs0FbMRIJOpY6I3SW7w/o.jpg,False,https://www.yelp.com/biz/mccaul-orde-parkette-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",2.0,[],,,288.2936061353482,parks
69,5.0,nc4KZ-_6y0gLhGEhd3xvwA,joseph-sheard-parkette-toronto,Joseph Sheard Parkette,https://s3-media4.fl.yelpcdn.com/bphoto/kTkD1_okrPL-O06BF_GO1g/o.jpg,False,https://www.yelp.com/biz/joseph-sheard-parkette-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.0,[],+14163922489,+1 416-392-2489,669.8532129032818,parks
70,5.0,vRP9i7ev4hWDf818xUZy6g,yonge-dundas-square-toronto,Yonge-Dundas Square,https://s3-media3.fl.yelpcdn.com/bphoto/4fpu-3F2AZAxjHk1iRFxOQ/o.jpg,False,https://www.yelp.com/biz/yonge-dundas-square-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,70.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.5,[],+14169799960,+1 416-979-9960,747.2889742425037,landmarks
71,5.0,QnIJiCnX-JPomoT4QckN2g,cloud-gardens-toronto,Cloud Gardens,https://s3-media4.fl.yelpcdn.com/bphoto/PmSmrWi7cfWHJjEm_AxHhA/o.jpg,False,https://www.yelp.com/biz/cloud-gardens-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,6.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.5,[],+14163927288,+1 416-392-7288,1049.5893343331027,parks
72,5.0,Sx_COu59aF45gDXvwAlyeA,gardens-of-the-osgoode-hall-toronto,Gardens of the Osgoode Hall,https://s3-media3.fl.yelpcdn.com/bphoto/X5XRj-ezZMdCG1WCcuMOQQ/o.jpg,False,https://www.yelp.com/biz/gardens-of-the-osgoode-hall-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.0,[],,,692.7871089780388,parks
73,5.0,f4kBXI1Pf8Wm89dXcd29Hw,old-city-hall-toronto,Old City Hall,https://s3-media4.fl.yelpcdn.com/bphoto/RZ-zQ3o41YdW-olQGdkSKQ/o.jpg,False,https://www.yelp.com/biz/old-city-hall-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,11.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.5,[],+14163380338,+1 416-338-0338,835.0910782237389,landmarks
74,5.0,RD0PAkoF2w4MvO5Jr7l9IQ,alexander-street-parkette-toronto,Alexander Street Parkette,https://s3-media1.fl.yelpcdn.com/bphoto/XnErjfyDWJSnu9VXetJzcA/o.jpg,False,https://www.yelp.com/biz/alexander-street-parkette-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,2.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.0,[],,,804.6933024410858,parks
75,5.0,X0mEOEfVkyZUTHGpY4uTgg,larry-sefton-park-toronto,Larry Sefton Park,https://s3-media3.fl.yelpcdn.com/bphoto/kMi0fqDhdo8Qhjg18OCCWw/o.jpg,False,https://www.yelp.com/biz/larry-sefton-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,2.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.5,[],,,591.1394947237992,parks
76,5.0,qSPVEwRWB8XGeaXU5yzY_A,randy-padmore-park-toronto,Randy Padmore Park,https://s3-media1.fl.yelpcdn.com/bphoto/tYC1OeDB_4cCOXp39NzGRA/o.jpg,False,https://www.yelp.com/biz/randy-padmore-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'playgrounds', 'title': 'Playgrounds'}]",3.0,[],,,1291.2923561443401,playgrounds
77,5.0,YI3fAx_JUjQ-VdKiNvz5Xw,julius-deutsch-park-toronto,Julius Deutsch Park,https://s3-media1.fl.yelpcdn.com/bphoto/wb1CUBAzed3tvObl83kzYQ/o.jpg,False,https://www.yelp.com/biz/julius-deutsch-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.0,[],,,658.2766834355306,parks
78,5.0,9NSu4CVgcE7CStD57oqzug,toronto-city-hall-toronto,Toronto City Hall,https://s3-media1.fl.yelpcdn.com/bphoto/sToaOuxteID7uJx-lPSF0Q/o.jpg,False,https://www.yelp.com/biz/toronto-city-hall-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,28.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.5,[],+14163922489,+1 416-392-2489,630.8100372023672,landmarks
79,5.0,w9iQp48bK8P9yVUPe5TagQ,48th-highlanders-of-canada-regimental-memorial-toronto,48th Highlanders of Canada Regimental Memorial,https://s3-media1.fl.yelpcdn.com/bphoto/el1zNR3dJdvWsIdQWy9n3A/o.jpg,False,https://www.yelp.com/biz/48th-highlanders-of-canada-regimental-memorial-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",5.0,[],,,948.40873081403,landmarks
80,6.0,58h2EhvN3iJ4jeu95N5YzA,allan-gardens-toronto,Allan Gardens,https://s3-media4.fl.yelpcdn.com/bphoto/terZrjvpTOE29CsLnGdynQ/o.jpg,False,https://www.yelp.com/biz/allan-gardens-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,112.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.5,[],+14163927288,+1 416-392-7288,851.3331020117868,parks
81,6.0,80sQO48UKXo9IbYnyoUO7Q,st-james-park-toronto,St. James' Park,https://s3-media2.fl.yelpcdn.com/bphoto/1HCflcjNQkB_RgZM_5C_wQ/o.jpg,False,https://www.yelp.com/biz/st-james-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,11.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.0,[],+14163647865,+1 416-364-7865,1044.607331006844,parks
82,6.0,CZdfFn8YZiCOUF0rmiUEKw,queens-park-toronto,Queen's Park,https://s3-media2.fl.yelpcdn.com/bphoto/pxgnP8qi2cYYQPSGB7fJOQ/o.jpg,False,https://www.yelp.com/biz/queens-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,32.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.5,[],,,994.2859647185585,parks
83,6.0,nJJXgPK89KmQy3BXqRnVzA,grange-park-toronto,Grange Park,https://s3-media2.fl.yelpcdn.com/bphoto/WQeEzSuHjGFv5iBClAHRRw/o.jpg,False,https://www.yelp.com/biz/grange-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,15.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.0,[],,,919.7403067171505,parks
84,6.0,sRdtwkUUfLqwmRGoMtguvQ,nathan-phillips-square-toronto,Nathan Phillips Square,https://s3-media2.fl.yelpcdn.com/bphoto/QNwWLfDysjv5xNuT94jrhA/o.jpg,False,https://www.yelp.com/biz/nathan-phillips-square-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,94.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,[],,,473.599916664647,landmarks
85,6.0,k8R9gB4kIre8Hm3aAk7Rxw,downtown-diversity-garden-toronto,Downtown Diversity Garden,https://s3-media4.fl.yelpcdn.com/bphoto/9q2_Gj22vcmAvcaCzoMa7Q/o.jpg,False,https://www.yelp.com/biz/downtown-diversity-garden-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",2.0,[],,,288.3511540234597,parks
86,6.0,vRP9i7ev4hWDf818xUZy6g,yonge-dundas-square-toronto,Yonge-Dundas Square,https://s3-media3.fl.yelpcdn.com/bphoto/4fpu-3F2AZAxjHk1iRFxOQ/o.jpg,False,https://www.yelp.com/biz/yonge-dundas-square-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,70.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.5,[],+14169799960,+1 416-979-9960,218.59527319210605,landmarks
87,6.0,mln0Ka2LOPq_JjbMFyOxvg,bell-trinity-square-toronto,Bell Trinity Square,https://s3-media4.fl.yelpcdn.com/bphoto/nAQQhBJQMN6YU9xhJ9MIKw/o.jpg,False,https://www.yelp.com/biz/bell-trinity-square-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.0,[],,,235.7392107730123,landmarks
88,6.0,8wUlW8b5yAoZifQWf-jABw,berczy-park-toronto,Berczy Park,https://s3-media4.fl.yelpcdn.com/bphoto/6Mw64akA9EDfVbGLDam1hg/o.jpg,False,https://www.yelp.com/biz/berczy-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,17.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.5,[],,,1131.0838771186936,parks
89,6.0,SeCm0YQXZQCfGebm_tnu5w,lillian-mcgregor-park-toronto,Lillian McGregor Park,https://s3-media4.fl.yelpcdn.com/bphoto/1No4x0tqayoNBj_QaVYZYg/o.jpg,False,https://www.yelp.com/biz/lillian-mcgregor-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,2.0,"[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'playgrounds', 'title': 'Playgrounds'}]",2.5,[],+14163927438,+1 416-392-7438,897.3817690120146,parks
90,6.0,QnIJiCnX-JPomoT4QckN2g,cloud-gardens-toronto,Cloud Gardens,https://s3-media4.fl.yelpcdn.com/bphoto/PmSmrWi7cfWHJjEm_AxHhA/o.jpg,False,https://www.yelp.com/biz/cloud-gardens-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,6.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.5,[],+14163927288,+1 416-392-7288,661.2687129708603,parks
91,6.0,nc4KZ-_6y0gLhGEhd3xvwA,joseph-sheard-parkette-toronto,Joseph Sheard Parkette,https://s3-media4.fl.yelpcdn.com/bphoto/kTkD1_okrPL-O06BF_GO1g/o.jpg,False,https://www.yelp.com/biz/joseph-sheard-parkette-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.0,[],+14163922489,+1 416-392-2489,428.17613766599993,parks
92,6.0,f4kBXI1Pf8Wm89dXcd29Hw,old-city-hall-toronto,Old City Hall,https://s3-media4.fl.yelpcdn.com/bphoto/RZ-zQ3o41YdW-olQGdkSKQ/o.jpg,False,https://www.yelp.com/biz/old-city-hall-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,11.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.5,[],+14163380338,+1 416-338-0338,473.8849313040342,landmarks
93,6.0,gQD-O6MNZQ2K3st4A7udow,toronto-sculpture-garden-toronto,Toronto Sculpture Garden,https://s3-media3.fl.yelpcdn.com/bphoto/btMgWsOn0HxMzBrY2hAzGg/o.jpg,False,https://www.yelp.com/biz/toronto-sculpture-garden-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,6.0,"[{'alias': 'galleries', 'title': 'Art Galleries'}, {'alias': 'parks', 'title': 'Parks'}]",3.5,[],+14165159658,+1 416-515-9658,1003.5792423146787,galleries
94,6.0,Sx_COu59aF45gDXvwAlyeA,gardens-of-the-osgoode-hall-toronto,Gardens of the Osgoode Hall,https://s3-media3.fl.yelpcdn.com/bphoto/X5XRj-ezZMdCG1WCcuMOQQ/o.jpg,False,https://www.yelp.com/biz/gardens-of-the-osgoode-hall-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.0,[],,,619.2042174590803,parks
95,6.0,75B839J3KFKKYbR8BR00xA,urban-capers-toronto-2,Urban Capers,https://s3-media2.fl.yelpcdn.com/bphoto/D5CjH_P8F2e5FokHgWw_Fw/o.jpg,False,https://www.yelp.com/biz/urban-capers-toronto-2?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,7.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.5,[],+14168952378,+1 416-895-2378,391.18154117604564,landmarks
96,6.0,X0mEOEfVkyZUTHGpY4uTgg,larry-sefton-park-toronto,Larry Sefton Park,https://s3-media3.fl.yelpcdn.com/bphoto/kMi0fqDhdo8Qhjg18OCCWw/o.jpg,False,https://www.yelp.com/biz/larry-sefton-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,2.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.5,[],,,264.7747078223401,parks
97,6.0,9NSu4CVgcE7CStD57oqzug,toronto-city-hall-toronto,Toronto City Hall,https://s3-media1.fl.yelpcdn.com/bphoto/sToaOuxteID7uJx-lPSF0Q/o.jpg,False,https://www.yelp.com/biz/toronto-city-hall-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,28.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.5,[],+14163922489,+1 416-392-2489,381.3498941062922,landmarks
